Test,Vertices,Edge Probability,filename
25,325,0.13013324541078075,"6/test_v(325)_p([0.02, 0.4])_no(25).txt"
26,325,0.3411649575180485,"6/test_v(325)_p([0.02, 0.4])_no(26).txt"
27,325,0.2653340679349919,"6/test_v(325)_p([0.02, 0.4])_no(27).txt"
28,325,0.35047577382443085,"6/test_v(325)_p([0.02, 0.4])_no(28).txt"
29,325,0.2946986728985417,"6/test_v(325)_p([0.02, 0.4])_no(29).txt"
30,325,0.03263036258054614,"6/test_v(325)_p([0.02, 0.4])_no(30).txt"
31,325,0.21681191839751726,"6/test_v(325)_p([0.02, 0.4])_no(31).txt"
32,325,0.3400816078162273,"6/test_v(325)_p([0.02, 0.4])_no(32).txt"
33,325,0.32919893493346736,"6/test_v(325)_p([0.02, 0.4])_no(33).txt"
34,325,0.13637161102648296,"6/test_v(325)_p([0.02, 0.4])_no(34).txt"
35,325,0.027654298605387588,"6/test_v(325)_p([0.02, 0.4])_no(35).txt"
36,325,0.08957637068903986,"6/test_v(325)_p([0.02, 0.4])_no(36).txt"
37,325,0.10909472593654436,"6/test_v(325)_p([0.02, 0.4])_no(37).txt"
38,325,0.033924148854648686,"6/test_v(325)_p([0.02, 0.4])_no(38).txt"
39,325,0.06245123812399059,"6/test_v(325)_p([0.02, 0.4])_no(39).txt"
40,325,0.2553346939626524,"6/test_v(325)_p([0.02, 0.4])_no(40).txt"
41,325,0.3992818903235702,"6/test_v(325)_p([0.02, 0.4])_no(41).txt"
42,325,0.3956001441115584,"6/test_v(325)_p([0.02, 0.4])_no(42).txt"
43,325,0.1226066126392482,"6/test_v(325)_p([0.02, 0.4])_no(43).txt"
44,325,0.3887993387610053,"6/test_v(325)_p([0.02, 0.4])_no(44).txt"
45,325,0.3272819884148336,"6/test_v(325)_p([0.02, 0.4])_no(45).txt"
46,325,0.2478540872448489,"6/test_v(325)_p([0.02, 0.4])_no(46).txt"
47,325,0.3825238066707361,"6/test_v(325)_p([0.02, 0.4])_no(47).txt"
48,325,0.24812878443084369,"6/test_v(325)_p([0.02, 0.4])_no(48).txt"
49,325,0.22224932959812607,"6/test_v(325)_p([0.02, 0.4])_no(49).txt"
0,335,0.03921754399879007,"6/test_v(335)_p([0.02, 0.4])_no(0).txt"
1,335,0.22765608090783665,"6/test_v(335)_p([0.02, 0.4])_no(1).txt"
2,335,0.19729226724878238,"6/test_v(335)_p([0.02, 0.4])_no(2).txt"
3,335,0.08971053048433689,"6/test_v(335)_p([0.02, 0.4])_no(3).txt"
4,335,0.25637731391802,"6/test_v(335)_p([0.02, 0.4])_no(4).txt"
5,335,0.11806929965212028,"6/test_v(335)_p([0.02, 0.4])_no(5).txt"
6,335,0.057976460899296714,"6/test_v(335)_p([0.02, 0.4])_no(6).txt"
7,335,0.0749271166756017,"6/test_v(335)_p([0.02, 0.4])_no(7).txt"
8,335,0.3882942678892419,"6/test_v(335)_p([0.02, 0.4])_no(8).txt"
9,335,0.16041324405285945,"6/test_v(335)_p([0.02, 0.4])_no(9).txt"
10,335,0.1401229363844548,"6/test_v(335)_p([0.02, 0.4])_no(10).txt"
11,335,0.08765151688461431,"6/test_v(335)_p([0.02, 0.4])_no(11).txt"
12,335,0.12872360483590492,"6/test_v(335)_p([0.02, 0.4])_no(12).txt"
13,335,0.27815924643685647,"6/test_v(335)_p([0.02, 0.4])_no(13).txt"
14,335,0.09299621246013276,"6/test_v(335)_p([0.02, 0.4])_no(14).txt"
15,335,0.10692438856574739,"6/test_v(335)_p([0.02, 0.4])_no(15).txt"
16,335,0.18942972687598755,"6/test_v(335)_p([0.02, 0.4])_no(16).txt"
17,335,0.1676999748311864,"6/test_v(335)_p([0.02, 0.4])_no(17).txt"
18,335,0.16547667038577663,"6/test_v(335)_p([0.02, 0.4])_no(18).txt"
19,335,0.29954571183735434,"6/test_v(335)_p([0.02, 0.4])_no(19).txt"
20,335,0.06417605468772554,"6/test_v(335)_p([0.02, 0.4])_no(20).txt"
21,335,0.24810398372368067,"6/test_v(335)_p([0.02, 0.4])_no(21).txt"
22,335,0.15541075550882566,"6/test_v(335)_p([0.02, 0.4])_no(22).txt"
23,335,0.11634154400012783,"6/test_v(335)_p([0.02, 0.4])_no(23).txt"
24,335,0.025849069455137406,"6/test_v(335)_p([0.02, 0.4])_no(24).txt"
25,335,0.14523475644528913,"6/test_v(335)_p([0.02, 0.4])_no(25).txt"
26,335,0.13806054255876415,"6/test_v(335)_p([0.02, 0.4])_no(26).txt"
27,335,0.1405344676384934,"6/test_v(335)_p([0.02, 0.4])_no(27).txt"
28,335,0.34721774137497086,"6/test_v(335)_p([0.02, 0.4])_no(28).txt"
29,335,0.0291497514123655,"6/test_v(335)_p([0.02, 0.4])_no(29).txt"
30,335,0.038512701459216286,"6/test_v(335)_p([0.02, 0.4])_no(30).txt"
31,335,0.04994540608646132,"6/test_v(335)_p([0.02, 0.4])_no(31).txt"
32,335,0.23911330035964765,"6/test_v(335)_p([0.02, 0.4])_no(32).txt"
33,335,0.03097823811388198,"6/test_v(335)_p([0.02, 0.4])_no(33).txt"
34,335,0.2504780067334204,"6/test_v(335)_p([0.02, 0.4])_no(34).txt"
35,335,0.3054303909968744,"6/test_v(335)_p([0.02, 0.4])_no(35).txt"
36,335,0.1079318464370389,"6/test_v(335)_p([0.02, 0.4])_no(36).txt"
37,335,0.14811182987622312,"6/test_v(335)_p([0.02, 0.4])_no(37).txt"
38,335,0.2228115549805838,"6/test_v(335)_p([0.02, 0.4])_no(38).txt"
39,335,0.22201099417744943,"6/test_v(335)_p([0.02, 0.4])_no(39).txt"
40,335,0.3794531709456086,"6/test_v(335)_p([0.02, 0.4])_no(40).txt"
41,335,0.08560346111761453,"6/test_v(335)_p([0.02, 0.4])_no(41).txt"
42,335,0.3419236370924151,"6/test_v(335)_p([0.02, 0.4])_no(42).txt"
43,335,0.2914559408388511,"6/test_v(335)_p([0.02, 0.4])_no(43).txt"
44,335,0.12480336541899519,"6/test_v(335)_p([0.02, 0.4])_no(44).txt"
45,335,0.25635527290642685,"6/test_v(335)_p([0.02, 0.4])_no(45).txt"
46,335,0.30121604582781586,"6/test_v(335)_p([0.02, 0.4])_no(46).txt"
47,335,0.08829866772670347,"6/test_v(335)_p([0.02, 0.4])_no(47).txt"
48,335,0.18920756570151592,"6/test_v(335)_p([0.02, 0.4])_no(48).txt"
49,335,0.05040515787259049,"6/test_v(335)_p([0.02, 0.4])_no(49).txt"
0,345,0.25079666368122844,"6/test_v(345)_p([0.02, 0.4])_no(0).txt"
1,345,0.12665445789009447,"6/test_v(345)_p([0.02, 0.4])_no(1).txt"
2,345,0.2223786018544335,"6/test_v(345)_p([0.02, 0.4])_no(2).txt"
3,345,0.31877395331238695,"6/test_v(345)_p([0.02, 0.4])_no(3).txt"
4,345,0.3349296995663051,"6/test_v(345)_p([0.02, 0.4])_no(4).txt"
5,345,0.27443424197910005,"6/test_v(345)_p([0.02, 0.4])_no(5).txt"
6,345,0.17183921350947431,"6/test_v(345)_p([0.02, 0.4])_no(6).txt"
7,345,0.37532421662588994,"6/test_v(345)_p([0.02, 0.4])_no(7).txt"
8,345,0.1857371643990961,"6/test_v(345)_p([0.02, 0.4])_no(8).txt"
9,345,0.17723237927341637,"6/test_v(345)_p([0.02, 0.4])_no(9).txt"
10,345,0.08972277041296439,"6/test_v(345)_p([0.02, 0.4])_no(10).txt"
11,345,0.28466898642778793,"6/test_v(345)_p([0.02, 0.4])_no(11).txt"
12,345,0.17975477164992437,"6/test_v(345)_p([0.02, 0.4])_no(12).txt"
13,345,0.3747624798994223,"6/test_v(345)_p([0.02, 0.4])_no(13).txt"
14,345,0.2584966426746722,"6/test_v(345)_p([0.02, 0.4])_no(14).txt"
15,345,0.29597830004034537,"6/test_v(345)_p([0.02, 0.4])_no(15).txt"
16,345,0.11348121829279553,"6/test_v(345)_p([0.02, 0.4])_no(16).txt"
17,345,0.0929787915102685,"6/test_v(345)_p([0.02, 0.4])_no(17).txt"
18,345,0.054144998526142074,"6/test_v(345)_p([0.02, 0.4])_no(18).txt"
19,345,0.34153923356445287,"6/test_v(345)_p([0.02, 0.4])_no(19).txt"
20,345,0.3614793449395555,"6/test_v(345)_p([0.02, 0.4])_no(20).txt"
21,345,0.12082670313116724,"6/test_v(345)_p([0.02, 0.4])_no(21).txt"
22,345,0.2732961883923651,"6/test_v(345)_p([0.02, 0.4])_no(22).txt"
23,345,0.36841502895937034,"6/test_v(345)_p([0.02, 0.4])_no(23).txt"
24,345,0.3261013585157815,"6/test_v(345)_p([0.02, 0.4])_no(24).txt"
25,345,0.2292309133578218,"6/test_v(345)_p([0.02, 0.4])_no(25).txt"
26,345,0.3530270615367646,"6/test_v(345)_p([0.02, 0.4])_no(26).txt"
27,345,0.22498196679317511,"6/test_v(345)_p([0.02, 0.4])_no(27).txt"
28,345,0.22954623338200972,"6/test_v(345)_p([0.02, 0.4])_no(28).txt"
29,345,0.20568839338789457,"6/test_v(345)_p([0.02, 0.4])_no(29).txt"
30,345,0.2985110010679854,"6/test_v(345)_p([0.02, 0.4])_no(30).txt"
31,345,0.29870012749322133,"6/test_v(345)_p([0.02, 0.4])_no(31).txt"
32,345,0.0281898971898781,"6/test_v(345)_p([0.02, 0.4])_no(32).txt"
33,345,0.3209793842043487,"6/test_v(345)_p([0.02, 0.4])_no(33).txt"
34,345,0.2923432974398759,"6/test_v(345)_p([0.02, 0.4])_no(34).txt"
35,345,0.22703888532379915,"6/test_v(345)_p([0.02, 0.4])_no(35).txt"
36,345,0.1655301932456693,"6/test_v(345)_p([0.02, 0.4])_no(36).txt"
37,345,0.23845618654209316,"6/test_v(345)_p([0.02, 0.4])_no(37).txt"
38,345,0.3468938699131505,"6/test_v(345)_p([0.02, 0.4])_no(38).txt"
39,345,0.34953595207029026,"6/test_v(345)_p([0.02, 0.4])_no(39).txt"
40,345,0.39645396807658995,"6/test_v(345)_p([0.02, 0.4])_no(40).txt"
41,345,0.037385358364647917,"6/test_v(345)_p([0.02, 0.4])_no(41).txt"
42,345,0.3087320739395088,"6/test_v(345)_p([0.02, 0.4])_no(42).txt"
43,345,0.37874808689194905,"6/test_v(345)_p([0.02, 0.4])_no(43).txt"
44,345,0.14351059750080494,"6/test_v(345)_p([0.02, 0.4])_no(44).txt"
45,345,0.3361462648470516,"6/test_v(345)_p([0.02, 0.4])_no(45).txt"
46,345,0.34549137634503085,"6/test_v(345)_p([0.02, 0.4])_no(46).txt"
47,345,0.18443902122329736,"6/test_v(345)_p([0.02, 0.4])_no(47).txt"
48,345,0.32455731595448495,"6/test_v(345)_p([0.02, 0.4])_no(48).txt"
49,345,0.06885876797178574,"6/test_v(345)_p([0.02, 0.4])_no(49).txt"
0,355,0.19868968018608305,"6/test_v(355)_p([0.02, 0.4])_no(0).txt"
1,355,0.26113554288468505,"6/test_v(355)_p([0.02, 0.4])_no(1).txt"
2,355,0.18698925808837744,"6/test_v(355)_p([0.02, 0.4])_no(2).txt"
3,355,0.2717284199447315,"6/test_v(355)_p([0.02, 0.4])_no(3).txt"
4,355,0.37061171827188694,"6/test_v(355)_p([0.02, 0.4])_no(4).txt"
5,355,0.2310005023192221,"6/test_v(355)_p([0.02, 0.4])_no(5).txt"
6,355,0.17465687400494673,"6/test_v(355)_p([0.02, 0.4])_no(6).txt"
7,355,0.2335520752416073,"6/test_v(355)_p([0.02, 0.4])_no(7).txt"
8,355,0.29783057924819334,"6/test_v(355)_p([0.02, 0.4])_no(8).txt"
9,355,0.16611147359248837,"6/test_v(355)_p([0.02, 0.4])_no(9).txt"
10,355,0.37934324271862113,"6/test_v(355)_p([0.02, 0.4])_no(10).txt"
11,355,0.16063115386092752,"6/test_v(355)_p([0.02, 0.4])_no(11).txt"
12,355,0.31396152807520067,"6/test_v(355)_p([0.02, 0.4])_no(12).txt"
13,355,0.16565477867266057,"6/test_v(355)_p([0.02, 0.4])_no(13).txt"
14,355,0.09712609762238301,"6/test_v(355)_p([0.02, 0.4])_no(14).txt"
15,355,0.08763042310573596,"6/test_v(355)_p([0.02, 0.4])_no(15).txt"
16,355,0.16915976279957834,"6/test_v(355)_p([0.02, 0.4])_no(16).txt"
17,355,0.08479795093085404,"6/test_v(355)_p([0.02, 0.4])_no(17).txt"
18,355,0.16986644140637006,"6/test_v(355)_p([0.02, 0.4])_no(18).txt"
19,355,0.21192670668595961,"6/test_v(355)_p([0.02, 0.4])_no(19).txt"
20,355,0.07997032797578205,"6/test_v(355)_p([0.02, 0.4])_no(20).txt"
21,355,0.37890854859869594,"6/test_v(355)_p([0.02, 0.4])_no(21).txt"
22,355,0.34661957288713285,"6/test_v(355)_p([0.02, 0.4])_no(22).txt"
23,355,0.1654055698436477,"6/test_v(355)_p([0.02, 0.4])_no(23).txt"
24,355,0.02427776241845877,"6/test_v(355)_p([0.02, 0.4])_no(24).txt"
25,355,0.035098794996075974,"6/test_v(355)_p([0.02, 0.4])_no(25).txt"
26,355,0.09643880468064904,"6/test_v(355)_p([0.02, 0.4])_no(26).txt"
27,355,0.3120175451168223,"6/test_v(355)_p([0.02, 0.4])_no(27).txt"
28,355,0.2975030021781024,"6/test_v(355)_p([0.02, 0.4])_no(28).txt"
29,355,0.29288251313065866,"6/test_v(355)_p([0.02, 0.4])_no(29).txt"
30,355,0.30537187576730124,"6/test_v(355)_p([0.02, 0.4])_no(30).txt"
31,355,0.074971492298129,"6/test_v(355)_p([0.02, 0.4])_no(31).txt"
32,355,0.21515524957458904,"6/test_v(355)_p([0.02, 0.4])_no(32).txt"
33,355,0.02102537067413772,"6/test_v(355)_p([0.02, 0.4])_no(33).txt"
34,355,0.3901045007762109,"6/test_v(355)_p([0.02, 0.4])_no(34).txt"
35,355,0.3589090920861799,"6/test_v(355)_p([0.02, 0.4])_no(35).txt"
36,355,0.1009421629733448,"6/test_v(355)_p([0.02, 0.4])_no(36).txt"
37,355,0.2096730249887213,"6/test_v(355)_p([0.02, 0.4])_no(37).txt"
38,355,0.07196471089468243,"6/test_v(355)_p([0.02, 0.4])_no(38).txt"
39,355,0.033865167696869,"6/test_v(355)_p([0.02, 0.4])_no(39).txt"
40,355,0.24798061245196792,"6/test_v(355)_p([0.02, 0.4])_no(40).txt"
41,355,0.04877076759331398,"6/test_v(355)_p([0.02, 0.4])_no(41).txt"
42,355,0.3533071262709122,"6/test_v(355)_p([0.02, 0.4])_no(42).txt"
43,355,0.15554246741553,"6/test_v(355)_p([0.02, 0.4])_no(43).txt"
44,355,0.1488943861386241,"6/test_v(355)_p([0.02, 0.4])_no(44).txt"
45,355,0.16635129140869884,"6/test_v(355)_p([0.02, 0.4])_no(45).txt"
46,355,0.19420074530813966,"6/test_v(355)_p([0.02, 0.4])_no(46).txt"
47,355,0.25469464687057564,"6/test_v(355)_p([0.02, 0.4])_no(47).txt"
48,355,0.3021918842996521,"6/test_v(355)_p([0.02, 0.4])_no(48).txt"
49,355,0.18254768136741392,"6/test_v(355)_p([0.02, 0.4])_no(49).txt"
0,365,0.22056085553240476,"6/test_v(365)_p([0.02, 0.4])_no(0).txt"
1,365,0.3824025203340555,"6/test_v(365)_p([0.02, 0.4])_no(1).txt"
2,365,0.10459013208676672,"6/test_v(365)_p([0.02, 0.4])_no(2).txt"
3,365,0.2741178697558453,"6/test_v(365)_p([0.02, 0.4])_no(3).txt"
4,365,0.08437273777983936,"6/test_v(365)_p([0.02, 0.4])_no(4).txt"
5,365,0.2364957607940866,"6/test_v(365)_p([0.02, 0.4])_no(5).txt"
6,365,0.18116306393891218,"6/test_v(365)_p([0.02, 0.4])_no(6).txt"
7,365,0.17905839203664306,"6/test_v(365)_p([0.02, 0.4])_no(7).txt"
8,365,0.3548000667556006,"6/test_v(365)_p([0.02, 0.4])_no(8).txt"
9,365,0.22252277778581356,"6/test_v(365)_p([0.02, 0.4])_no(9).txt"
10,365,0.27232820517030915,"6/test_v(365)_p([0.02, 0.4])_no(10).txt"
11,365,0.35103741654423404,"6/test_v(365)_p([0.02, 0.4])_no(11).txt"
12,365,0.05070539128723506,"6/test_v(365)_p([0.02, 0.4])_no(12).txt"
13,365,0.31048779539492055,"6/test_v(365)_p([0.02, 0.4])_no(13).txt"
14,365,0.3286366191949783,"6/test_v(365)_p([0.02, 0.4])_no(14).txt"
15,365,0.3276101334975214,"6/test_v(365)_p([0.02, 0.4])_no(15).txt"
16,365,0.23079022480908168,"6/test_v(365)_p([0.02, 0.4])_no(16).txt"
17,365,0.10029805848576069,"6/test_v(365)_p([0.02, 0.4])_no(17).txt"
18,365,0.1828499407404748,"6/test_v(365)_p([0.02, 0.4])_no(18).txt"
19,365,0.17750258489803672,"6/test_v(365)_p([0.02, 0.4])_no(19).txt"
20,365,0.166806991955043,"6/test_v(365)_p([0.02, 0.4])_no(20).txt"
21,365,0.22209132775176196,"6/test_v(365)_p([0.02, 0.4])_no(21).txt"
22,365,0.10076912387774319,"6/test_v(365)_p([0.02, 0.4])_no(22).txt"
23,365,0.20548805446902113,"6/test_v(365)_p([0.02, 0.4])_no(23).txt"
24,365,0.2248679650358421,"6/test_v(365)_p([0.02, 0.4])_no(24).txt"
25,365,0.11751369696781738,"6/test_v(365)_p([0.02, 0.4])_no(25).txt"
26,365,0.04552455436005934,"6/test_v(365)_p([0.02, 0.4])_no(26).txt"
27,365,0.07350041893226701,"6/test_v(365)_p([0.02, 0.4])_no(27).txt"
28,365,0.3786744058541224,"6/test_v(365)_p([0.02, 0.4])_no(28).txt"
29,365,0.3884210257609716,"6/test_v(365)_p([0.02, 0.4])_no(29).txt"
30,365,0.37730402488128073,"6/test_v(365)_p([0.02, 0.4])_no(30).txt"
31,365,0.2517363021644375,"6/test_v(365)_p([0.02, 0.4])_no(31).txt"
32,365,0.1406563306342432,"6/test_v(365)_p([0.02, 0.4])_no(32).txt"
33,365,0.3254828995498022,"6/test_v(365)_p([0.02, 0.4])_no(33).txt"
34,365,0.3000403011415465,"6/test_v(365)_p([0.02, 0.4])_no(34).txt"
35,365,0.35210519789096456,"6/test_v(365)_p([0.02, 0.4])_no(35).txt"
36,365,0.365170066929256,"6/test_v(365)_p([0.02, 0.4])_no(36).txt"
37,365,0.2685984980609394,"6/test_v(365)_p([0.02, 0.4])_no(37).txt"
38,365,0.05074265238444362,"6/test_v(365)_p([0.02, 0.4])_no(38).txt"
39,365,0.2830214223881109,"6/test_v(365)_p([0.02, 0.4])_no(39).txt"
40,365,0.3370393417450048,"6/test_v(365)_p([0.02, 0.4])_no(40).txt"
41,365,0.05858460378442537,"6/test_v(365)_p([0.02, 0.4])_no(41).txt"
42,365,0.16979539382044603,"6/test_v(365)_p([0.02, 0.4])_no(42).txt"
43,365,0.04175918271291351,"6/test_v(365)_p([0.02, 0.4])_no(43).txt"
44,365,0.040074652505592494,"6/test_v(365)_p([0.02, 0.4])_no(44).txt"
45,365,0.2950798575519779,"6/test_v(365)_p([0.02, 0.4])_no(45).txt"
46,365,0.3365632428425256,"6/test_v(365)_p([0.02, 0.4])_no(46).txt"
47,365,0.050032426111161515,"6/test_v(365)_p([0.02, 0.4])_no(47).txt"
48,365,0.2726199299402279,"6/test_v(365)_p([0.02, 0.4])_no(48).txt"
49,365,0.37887182288439714,"6/test_v(365)_p([0.02, 0.4])_no(49).txt"
0,375,0.31657118432075015,"6/test_v(375)_p([0.02, 0.4])_no(0).txt"
1,375,0.21006204745694107,"6/test_v(375)_p([0.02, 0.4])_no(1).txt"
2,375,0.025611558899718938,"6/test_v(375)_p([0.02, 0.4])_no(2).txt"
3,375,0.15755536029657638,"6/test_v(375)_p([0.02, 0.4])_no(3).txt"
4,375,0.21044061524574614,"6/test_v(375)_p([0.02, 0.4])_no(4).txt"
5,375,0.2105739205037003,"6/test_v(375)_p([0.02, 0.4])_no(5).txt"
6,375,0.1759132208128977,"6/test_v(375)_p([0.02, 0.4])_no(6).txt"
7,375,0.3122550532454812,"6/test_v(375)_p([0.02, 0.4])_no(7).txt"
8,375,0.28508748322512534,"6/test_v(375)_p([0.02, 0.4])_no(8).txt"
9,375,0.029945358419100294,"6/test_v(375)_p([0.02, 0.4])_no(9).txt"
10,375,0.16248583221382928,"6/test_v(375)_p([0.02, 0.4])_no(10).txt"
11,375,0.041295368054095116,"6/test_v(375)_p([0.02, 0.4])_no(11).txt"
12,375,0.3749136361086268,"6/test_v(375)_p([0.02, 0.4])_no(12).txt"
13,375,0.1843985992180622,"6/test_v(375)_p([0.02, 0.4])_no(13).txt"
14,375,0.035107049244264256,"6/test_v(375)_p([0.02, 0.4])_no(14).txt"
15,375,0.3878663962079889,"6/test_v(375)_p([0.02, 0.4])_no(15).txt"
16,375,0.04002708385759689,"6/test_v(375)_p([0.02, 0.4])_no(16).txt"
17,375,0.3363448171943241,"6/test_v(375)_p([0.02, 0.4])_no(17).txt"
18,375,0.2451078526897819,"6/test_v(375)_p([0.02, 0.4])_no(18).txt"
19,375,0.1390938758535284,"6/test_v(375)_p([0.02, 0.4])_no(19).txt"
20,375,0.3864450338131319,"6/test_v(375)_p([0.02, 0.4])_no(20).txt"
21,375,0.3236546310579183,"6/test_v(375)_p([0.02, 0.4])_no(21).txt"
22,375,0.19611182863444962,"6/test_v(375)_p([0.02, 0.4])_no(22).txt"
23,375,0.24826750937484293,"6/test_v(375)_p([0.02, 0.4])_no(23).txt"
24,375,0.10454297322209365,"6/test_v(375)_p([0.02, 0.4])_no(24).txt"
25,375,0.030041928860188062,"6/test_v(375)_p([0.02, 0.4])_no(25).txt"
26,375,0.22891152510118848,"6/test_v(375)_p([0.02, 0.4])_no(26).txt"
27,375,0.22336341144565627,"6/test_v(375)_p([0.02, 0.4])_no(27).txt"
28,375,0.1516449000170624,"6/test_v(375)_p([0.02, 0.4])_no(28).txt"
29,375,0.3621018560987399,"6/test_v(375)_p([0.02, 0.4])_no(29).txt"
30,375,0.14651546606190274,"6/test_v(375)_p([0.02, 0.4])_no(30).txt"
31,375,0.35843311063973105,"6/test_v(375)_p([0.02, 0.4])_no(31).txt"
32,375,0.23299582132240146,"6/test_v(375)_p([0.02, 0.4])_no(32).txt"
33,375,0.04651129763759376,"6/test_v(375)_p([0.02, 0.4])_no(33).txt"
34,375,0.27996212549692717,"6/test_v(375)_p([0.02, 0.4])_no(34).txt"
35,375,0.05520698543473941,"6/test_v(375)_p([0.02, 0.4])_no(35).txt"
36,375,0.17277582511266762,"6/test_v(375)_p([0.02, 0.4])_no(36).txt"
37,375,0.06832259066737617,"6/test_v(375)_p([0.02, 0.4])_no(37).txt"
38,375,0.33679773317559625,"6/test_v(375)_p([0.02, 0.4])_no(38).txt"
39,375,0.1803913074308361,"6/test_v(375)_p([0.02, 0.4])_no(39).txt"
40,375,0.10853417669235303,"6/test_v(375)_p([0.02, 0.4])_no(40).txt"
41,375,0.330479188786839,"6/test_v(375)_p([0.02, 0.4])_no(41).txt"
42,375,0.38781165233530235,"6/test_v(375)_p([0.02, 0.4])_no(42).txt"
43,375,0.21416010560232374,"6/test_v(375)_p([0.02, 0.4])_no(43).txt"
44,375,0.12784923815809277,"6/test_v(375)_p([0.02, 0.4])_no(44).txt"
45,375,0.2497911663392652,"6/test_v(375)_p([0.02, 0.4])_no(45).txt"
46,375,0.29464026189621995,"6/test_v(375)_p([0.02, 0.4])_no(46).txt"
47,375,0.1520074671710108,"6/test_v(375)_p([0.02, 0.4])_no(47).txt"
48,375,0.2937788197126969,"6/test_v(375)_p([0.02, 0.4])_no(48).txt"
49,375,0.28727308303335414,"6/test_v(375)_p([0.02, 0.4])_no(49).txt"
0,385,0.30357604948434413,"6/test_v(385)_p([0.02, 0.4])_no(0).txt"
1,385,0.09329459365985902,"6/test_v(385)_p([0.02, 0.4])_no(1).txt"
2,385,0.2163180242332432,"6/test_v(385)_p([0.02, 0.4])_no(2).txt"
3,385,0.3742959928440995,"6/test_v(385)_p([0.02, 0.4])_no(3).txt"
4,385,0.26347550744323145,"6/test_v(385)_p([0.02, 0.4])_no(4).txt"
5,385,0.14889498354568662,"6/test_v(385)_p([0.02, 0.4])_no(5).txt"
6,385,0.27697425461527037,"6/test_v(385)_p([0.02, 0.4])_no(6).txt"
7,385,0.2797202780249903,"6/test_v(385)_p([0.02, 0.4])_no(7).txt"
8,385,0.11704982245939152,"6/test_v(385)_p([0.02, 0.4])_no(8).txt"
9,385,0.3675119979494532,"6/test_v(385)_p([0.02, 0.4])_no(9).txt"
10,385,0.12396559481590484,"6/test_v(385)_p([0.02, 0.4])_no(10).txt"
11,385,0.22221393782838664,"6/test_v(385)_p([0.02, 0.4])_no(11).txt"
12,385,0.1614421596150041,"6/test_v(385)_p([0.02, 0.4])_no(12).txt"
13,385,0.18038072474666647,"6/test_v(385)_p([0.02, 0.4])_no(13).txt"
14,385,0.27605508747163765,"6/test_v(385)_p([0.02, 0.4])_no(14).txt"
15,385,0.2810831696028688,"6/test_v(385)_p([0.02, 0.4])_no(15).txt"
16,385,0.3465994913844972,"6/test_v(385)_p([0.02, 0.4])_no(16).txt"
17,385,0.27003717634896424,"6/test_v(385)_p([0.02, 0.4])_no(17).txt"
18,385,0.2522093355036853,"6/test_v(385)_p([0.02, 0.4])_no(18).txt"
19,385,0.024116605021090573,"6/test_v(385)_p([0.02, 0.4])_no(19).txt"
20,385,0.08751010687354137,"6/test_v(385)_p([0.02, 0.4])_no(20).txt"
21,385,0.3902251902695486,"6/test_v(385)_p([0.02, 0.4])_no(21).txt"
22,385,0.053717562530733315,"6/test_v(385)_p([0.02, 0.4])_no(22).txt"
23,385,0.3049940782694763,"6/test_v(385)_p([0.02, 0.4])_no(23).txt"
24,385,0.17641230231098182,"6/test_v(385)_p([0.02, 0.4])_no(24).txt"
25,385,0.08980666038414145,"6/test_v(385)_p([0.02, 0.4])_no(25).txt"
26,385,0.3088712991947713,"6/test_v(385)_p([0.02, 0.4])_no(26).txt"
27,385,0.3496024254226819,"6/test_v(385)_p([0.02, 0.4])_no(27).txt"
28,385,0.2830219556760186,"6/test_v(385)_p([0.02, 0.4])_no(28).txt"
29,385,0.25575699074283775,"6/test_v(385)_p([0.02, 0.4])_no(29).txt"
30,385,0.30965533687533286,"6/test_v(385)_p([0.02, 0.4])_no(30).txt"
31,385,0.14963233043089974,"6/test_v(385)_p([0.02, 0.4])_no(31).txt"
32,385,0.27993793091147745,"6/test_v(385)_p([0.02, 0.4])_no(32).txt"
33,385,0.33239044574102744,"6/test_v(385)_p([0.02, 0.4])_no(33).txt"
34,385,0.36347451299315225,"6/test_v(385)_p([0.02, 0.4])_no(34).txt"
35,385,0.10883511311386714,"6/test_v(385)_p([0.02, 0.4])_no(35).txt"
36,385,0.07032191781178945,"6/test_v(385)_p([0.02, 0.4])_no(36).txt"
37,385,0.36410685900528605,"6/test_v(385)_p([0.02, 0.4])_no(37).txt"
38,385,0.03700264471786019,"6/test_v(385)_p([0.02, 0.4])_no(38).txt"
39,385,0.38327534099886745,"6/test_v(385)_p([0.02, 0.4])_no(39).txt"
40,385,0.08930508667999568,"6/test_v(385)_p([0.02, 0.4])_no(40).txt"
41,385,0.1272774531348856,"6/test_v(385)_p([0.02, 0.4])_no(41).txt"
42,385,0.11482839139794757,"6/test_v(385)_p([0.02, 0.4])_no(42).txt"
43,385,0.17401294929456224,"6/test_v(385)_p([0.02, 0.4])_no(43).txt"
44,385,0.0973069122733456,"6/test_v(385)_p([0.02, 0.4])_no(44).txt"
45,385,0.3953187619804276,"6/test_v(385)_p([0.02, 0.4])_no(45).txt"
46,385,0.2589828590954765,"6/test_v(385)_p([0.02, 0.4])_no(46).txt"
47,385,0.09019485922053586,"6/test_v(385)_p([0.02, 0.4])_no(47).txt"
48,385,0.30824756600762887,"6/test_v(385)_p([0.02, 0.4])_no(48).txt"
49,385,0.029114462602966504,"6/test_v(385)_p([0.02, 0.4])_no(49).txt"
